respondent_id,task_id,alternative_id,chosen,library_size,original_content,ad_experience,simultaneous_streams,video_quality,price
S045,3,C,0,Small,None,Ad_Free,4,4K,14.99
S045,3,None,0,,,,,,
S045,4,A,0,Medium,Extensive,Ad_Free,4,HD,19.99
S045,4,B,1,Large,Extensive,With_Ads,1,4K,5.99
S045,4,C,0,Medium,None,With_Ads,1,4K,9.99
S045,4,None,0,,,,,,
S045,4,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S045,5,A,0,Large,Extensive,Ad_Free,2,4K,19.99
S045,5,B,0,Medium,None,With_Ads,4,HD,19.99
S045,5,C,1,Small,Extensive,Ad_Free,4,4K,5.99
S045,5,None,0,,,,,,
S045,6,A,1,Large,Moderate,Ad_Free,4,4K,14.99
S045,6,B,0,Medium,Extensive,With_Ads,4,4K,19.99
S045,6,C,0,Large,None,With_Ads,2,HD,5.99
S045,6,None,0,,,,,,
S045,7,A,0,Medium,Moderate,With_Ads,2,HD,19.99
S045,7,B,0,Small,None,With_Ads,1,HD,9.99
S045,7,C,1,Medium,None,With_Ads,1,HD,19.99
S045,7,None,0,,,,,,
S045,8,A,1,Medium,Moderate,Ad_Free,2,4K,14.99
S045,8,B,0,Small,None,With_Ads,4,HD,14.99
S045,8,C,0,Medium,None,Ad_Free,4,HD,19.99
S045,8,None,0,,,,,,
S045,9,A,0,Medium,None,With_Ads,2,4K,9.99
S045,9,B,1,Medium,Extensive,With_Ads,2,HD,5.99
S045,9,C,0,Medium,Moderate,Ad_Free,2,4K,19.99
S045,9,None,0,,,,,,
S045,10,A,0,Large,None,With_Ads,1,HD,19.99
S045,10,B,0,Medium,None,With_Ads,1,4K,14.99
S045,10,C,1,Medium,None,With_Ads,4,4K,5.99
S045,10,None,0,,,,,,
S046,1,A,1,Small,Moderate,Ad_Free,1,HD,9.99
S046,1,B,0,Medium,Extensive,With_Ads,1,4K,19.99
S046,1,C,0,Large,None,With_Ads,4,HD,19.99
S046,1,None,0,,,,,,
S046,2,A,1,Small,Extensive,Ad_Free,4,4K,14.99
S046,2,B,0,Medium,Extensive,Ad_Free,1,HD,9.99
S046,2,C,0,Small,Moderate,With_Ads,4,4K,14.99
S046,2,None,0,,,,,,
S046,3,A,0,Medium,None,With_Ads,2,HD,14.99
S046,3,B,1,Large,Extensive,Ad_Free,1,4K,19.99
S046,3,C,0,Small,None,Ad_Free,4,4K,9.99
S046,4,A,0,Small,None,Ad_Free,2,HD,14.99
S046,4,B,1,Small,Extensive,With_Ads,2,HD,5.99
S046,4,C,0,Large,None,Ad_Free,4,4K,19.99
S046,4,None,0,,,,,,
S046,4,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S046,5,A,0,Small,Extensive,With_Ads,2,4K,5.99
S046,5,B,1,Large,Moderate,Ad_Free,4,HD,5.99
S046,5,C,0,Large,Moderate,Ad_Free,4,HD,19.99
S046,5,None,0,,,,,,
S046,5,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S046,6,A,0,Large,Extensive,With_Ads,2,HD,19.99
S046,6,B,1,Large,None,With_Ads,4,4K,14.99
S046,6,C,0,Small,Extensive,Ad_Free,1,4K,5.99
S046,6,None,0,,,,,,
S046,7,A,1,Large,Extensive,With_Ads,2,HD,5.99
S046,7,B,0,Small,None,With_Ads,2,4K,9.99
S046,7,C,0,Large,None,With_Ads,1,HD,5.99
S046,7,None,0,,,,,,
S046,8,A,1,Medium,None,Ad_Free,1,HD,14.99
S046,8,B,0,Medium,None,Ad_Free,1,4K,5.99
S046,8,C,0,Medium,None,With_Ads,2,HD,19.99
S046,8,None,0,,,,,,
S046,9,A,0,Small,None,Ad_Free,4,4K,9.99
S046,9,B,0,Large,Moderate,Ad_Free,1,HD,14.99
S046,9,C,1,Large,None,With_Ads,4,4K,9.99
S046,9,None,0,,,,,,
S046,10,A,0,Medium,Moderate,With_Ads,2,4K,5.99
S046,10,B,1,Large,Extensive,Ad_Free,1,4K,5.99
S046,10,C,0,Large,Moderate,With_Ads,4,4K,9.99
S047,1,A,0,Large,None,Ad_Free,4,HD,9.99
S047,1,B,0,Large,None,With_Ads,1,4K,5.99
S047,1,C,1,Small,Extensive,With_Ads,1,HD,5.99
S047,1,None,0,,,,,,
S047,2,A,0,Small,Moderate,With_Ads,1,4K,19.99
S047,2,B,1,Large,Moderate,Ad_Free,4,HD,9.99
S047,2,C,0,Small,None,With_Ads,1,HD,9.99
S047,3,A,1,Small,Extensive,Ad_Free,4,4K,5.99
S047,3,B,0,Large,Extensive,Ad_Free,1,HD,9.99
S047,3,C,0,Medium,None,Ad_Free,4,4K,9.99
S047,3,None,0,,,,,,
S047,3,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S047,4,A,0,Small,Moderate,With_Ads,1,4K,5.99
S047,4,B,0,Large,None,With_Ads,2,HD,14.99
S047,4,C,1,Small,Extensive,With_Ads,1,4K,14.99
S047,4,None,0,,,,,,
S047,5,A,0,Large,None,With_Ads,1,4K,14.99
S047,5,B,1,Large,Moderate,With_Ads,4,HD,5.99
S047,5,C,0,Small,None,Ad_Free,1,4K,14.99
S047,5,None,0,,,,,,
S047,6,A,1,Medium,Moderate,Ad_Free,1,4K,19.99
S047,6,B,0,Small,None,Ad_Free,1,4K,14.99
S047,6,C,0,Large,Extensive,With_Ads,1,4K,5.99
S047,6,None,0,,,,,,
S047,7,A,0,Small,Extensive,With_Ads,4,HD,14.99
S047,7,B,0,Small,None,Ad_Free,2,4K,9.99
S047,7,C,1,Medium,Extensive,Ad_Free,4,4K,9.99
S047,7,None,0,,,,,,
S047,8,A,0,Medium,Moderate,With_Ads,2,HD,9.99
S047,8,B,0,Large,None,Ad_Free,1,4K,19.99
S047,8,C,1,Medium,Extensive,Ad_Free,1,4K,9.99
S047,8,None,0,,,,,,
S047,8,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S047,9,A,0,Large,None,Ad_Free,4,HD,5.99
S047,9,B,1,Large,Moderate,Ad_Free,4,HD,5.99
S047,9,C,0,Large,None,Ad_Free,1,HD,9.99
S047,9,None,0,,,,,,
S047,9,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S047,10,A,0,Medium,Extensive,With_Ads,2,HD,9.99
S047,10,B,1,Medium,Extensive,With_Ads,1,4K,5.99
S047,10,C,0,Large,Extensive,With_Ads,1,HD,14.99
S048,1,A,0,Medium,None,With_Ads,2,HD,19.99
S048,1,B,0,Medium,Extensive,With_Ads,1,HD,19.99
S048,1,C,1,Small,Extensive,With_Ads,4,4K,19.99
S048,1,None,0,,,,,,
S048,2,A,0,Large,None,With_Ads,2,4K,5.99
S048,2,B,0,Large,None,Ad_Free,4,4K,14.99
S048,2,C,1,Medium,Moderate,Ad_Free,4,4K,5.99
S048,3,A,0,Medium,None,With_Ads,2,4K,5.99
S048,3,B,0,Large,Moderate,With_Ads,2,4K,19.99
S048,3,C,1,Medium,Moderate,With_Ads,4,HD,5.99
S048,3,None,0,,,,,,
S048,4,A,0,Medium,Moderate,With_Ads,1,HD,5.99
S048,4,B,0,Small,Moderate,With_Ads,2,HD,14.99
S048,4,C,1,Large,Extensive,With_Ads,2,4K,5.99
S048,4,None,0,,,,,,
S048,5,A,0,Medium,Moderate,Ad_Free,2,4K,5.99
S048,5,B,0,Small,None,With_Ads,2,HD,5.99
S048,5,C,1,Medium,Extensive,Ad_Free,2,4K,14.99
S048,5,None,0,,,,,,
S048,6,A,0,Small,Moderate,Ad_Free,2,HD,14.99
S048,6,B,1,Medium,None,Ad_Free,4,HD,14.99
S048,6,C,0,Medium,Moderate,With_Ads,2,4K,19.99
S048,6,None,0,,,,,,
S048,7,A,1,Large,None,Ad_Free,4,4K,5.99
S048,7,B,0,Small,Extensive,With_Ads,1,HD,19.99
S048,7,C,0,Medium,None,Ad_Free,1,HD,14.99
S048,7,None,0,,,,,,
S048,8,A,0,Medium,None,With_Ads,2,HD,19.99
S048,8,B,0,Small,Moderate,Ad_Free,1,4K,14.99
S048,8,C,1,Medium,Moderate,Ad_Free,1,HD,5.99
S048,8,None,0,,,,,,
S048,9,A,0,Small,Extensive,With_Ads,1,4K,19.99
S048,9,B,0,Medium,None,With_Ads,2,4K,19.99
S048,9,C,1,Small,Moderate,Ad_Free,2,4K,19.99
S048,9,None,0,,,,,,
S048,10,A,1,Large,Extensive,With_Ads,2,4K,5.99
S048,10,B,0,Large,Extensive,With_Ads,1,HD,5.99
S048,10,C,0,Small,Moderate,With_Ads,2,4K,19.99
S049,1,A,0,Medium,Moderate,With_Ads,4,HD,14.99
S049,1,B,0,Large,Extensive,Ad_Free,4,HD,19.99
S049,1,C,1,Small,Moderate,Ad_Free,4,4K,19.99
S049,2,A,0,Medium,None,Ad_Free,4,HD,14.99
S049,2,B,1,Small,Moderate,With_Ads,2,HD,5.99
S049,2,C,0,Large,Moderate,With_Ads,2,HD,19.99
S049,2,None,0,,,,,,
S049,3,A,1,Medium,Moderate,Ad_Free,4,4K,5.99
S049,3,B,0,Large,Extensive,With_Ads,4,HD,9.99
S049,3,C,0,Medium,None,Ad_Free,2,HD,14.99
S049,3,None,0,,,,,,
S049,4,A,0,Small,None,Ad_Free,2,4K,5.99
S049,4,B,0,Large,Moderate,Ad_Free,2,4K,5.99
S049,4,C,1,Small,Extensive,Ad_Free,4,4K,9.99
S049,4,None,0,,,,,,
S049,5,A,1,Large,Extensive,Ad_Free,2,HD,14.99
S049,5,B,0,Medium,Moderate,Ad_Free,2,HD,14.99
S049,5,C,0,Small,Moderate,Ad_Free,2,HD,9.99
S049,6,A,1,Large,None,With_Ads,2,4K,14.99
S049,6,B,0,Medium,Extensive,Ad_Free,1,4K,19.99
S049,6,C,0,Medium,None,Ad_Free,2,HD,19.99
S049,6,None,0,,,,,,
S049,7,A,0,Large,Extensive,Ad_Free,2,4K,14.99
S049,7,B,1,Large,Extensive,Ad_Free,2,4K,9.99
S049,7,C,0,Small,Moderate,Ad_Free,1,HD,14.99
S049,7,None,0,,,,,,
S049,8,A,0,Medium,None,With_Ads,4,4K,9.99
S049,8,B,0,Medium,Extensive,Ad_Free,1,HD,19.99
S049,8,C,1,Medium,Extensive,Ad_Free,4,4K,5.99
S049,9,A,0,Medium,None,Ad_Free,2,HD,9.99
S049,9,B,0,Medium,Moderate,With_Ads,4,HD,19.99
S049,9,C,1,Medium,Extensive,Ad_Free,2,HD,14.99
S049,9,None,0,,,,,,
S049,10,A,0,Small,Moderate,Ad_Free,1,4K,14.99
S049,10,B,0,Small,Moderate,Ad_Free,2,4K,9.99
S049,10,C,1,Medium,Moderate,With_Ads,2,4K,5.99
S049,10,None,0,,,,,,
S050,1,A,0,Small,Moderate,With_Ads,1,HD,9.99
S050,1,B,1,Small,Extensive,Ad_Free,4,HD,9.99
S050,1,C,0,Small,Moderate,Ad_Free,1,HD,19.99
S050,1,None,0,,,,,,
S050,2,A,0,Medium,Extensive,Ad_Free,1,HD,5.99
S050,2,B,1,Large,Moderate,Ad_Free,4,HD,5.99
S050,2,C,0,Large,Extensive,With_Ads,4,4K,19.99
S050,2,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S050,3,A,0,Small,Extensive,With_Ads,4,4K,5.99
S050,3,B,1,Medium,Moderate,Ad_Free,4,4K,5.99
S050,3,C,0,Small,Extensive,With_Ads,1,HD,9.99
S050,3,None,0,,,,,,
S050,4,A,0,Small,Moderate,Ad_Free,2,4K,14.99
S050,4,B,0,Small,None,Ad_Free,1,HD,19.99
S050,4,C,1,Medium,Extensive,Ad_Free,1,4K,19.99
S050,4,None,0,,,,,,
S050,5,A,0,Small,Moderate,Ad_Free,1,HD,5.99
S050,5,B,0,Large,None,Ad_Free,2,HD,5.99
S050,5,C,1,Medium,Extensive,With_Ads,1,4K,9.99
S050,5,None,0,,,,,,
S050,6,A,0,Medium,Moderate,With_Ads,1,4K,19.99
S050,6,B,1,Large,Extensive,With_Ads,2,4K,9.99
S050,6,C,0,Large,Moderate,With_Ads,2,4K,19.99
S050,6,None,0,,,,,,
S050,6,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S050,7,A,1,Large,None,With_Ads,4,4K,19.99
S050,7,B,0,Small,Extensive,Ad_Free,2,4K,19.99
S050,7,C,0,Large,Moderate,With_Ads,1,4K,5.99
S050,7,None,0,,,,,,
S050,8,A,0,Small,Extensive,Ad_Free,4,4K,14.99
S050,8,B,0,Small,Extensive,Ad_Free,1,4K,19.99
S050,8,C,0,Small,None,With_Ads,1,HD,14.99
S050,8,None,0,,,,,,
S050,8,Netflix,1,Large,Extensive,Ad_Free,4,4K,15.99
S050,9,A,0,Medium,None,With_Ads,1,4K,9.99
S050,9,B,0,Large,None,Ad_Free,1,HD,19.99
S050,9,C,1,Medium,Moderate,With_Ads,2,4K,9.99
S050,10,A,1,Small,Extensive,With_Ads,2,HD,5.99
S050,10,B,0,Large,None,With_Ads,1,4K,14.99
S050,10,C,0,Medium,Moderate,Ad_Free,1,HD,9.99
S050,10,None,0,,,,,,
S051,1,A,1,Medium,None,With_Ads,4,4K,5.99
S051,1,B,0,Small,None,With_Ads,4,4K,9.99
S051,1,C,0,Medium,None,With_Ads,4,HD,9.99
S051,2,A,0,Medium,None,With_Ads,2,HD,9.99
S051,2,B,1,Large,Moderate,Ad_Free,2,4K,19.99
S051,2,C,0,Small,None,Ad_Free,1,4K,9.99
S051,2,None,0,,,,,,
S051,3,A,0,Medium,Moderate,With_Ads,1,HD,5.99
S051,3,B,0,Medium,Moderate,With_Ads,1,4K,9.99
S051,3,C,0,Small,Extensive,With_Ads,4,4K,19.99
S051,3,None,1,,,,,,
S051,4,A,0,Medium,Moderate,With_Ads,4,4K,19.99
S051,4,B,1,Medium,Extensive,Ad_Free,2,HD,14.99
S051,4,C,0,Medium,Extensive,Ad_Free,2,HD,14.99
S051,4,None,0,,,,,,
S051,4,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S051,5,A,0,Small,None,Ad_Free,2,4K,5.99
S051,5,B,1,Medium,Extensive,Ad_Free,4,4K,5.99
S051,5,C,0,Large,Moderate,Ad_Free,2,HD,9.99
S051,5,None,0,,,,,,
S051,6,A,0,Small,Moderate,With_Ads,2,HD,14.99
S051,6,B,1,Large,None,With_Ads,4,4K,14.99
S051,6,C,0,Medium,Moderate,With_Ads,4,HD,19.99
S051,6,None,0,,,,,,
S051,7,A,0,Medium,None,Ad_Free,2,4K,5.99
S051,7,B,0,Medium,Moderate,With_Ads,4,4K,9.99
S051,7,C,1,Large,Moderate,Ad_Free,4,HD,5.99
S051,7,None,0,,,,,,
S051,8,A,0,Small,Moderate,With_Ads,1,4K,19.99
S051,8,B,1,Small,Moderate,Ad_Free,4,4K,5.99
S051,8,C,0,Medium,None,Ad_Free,1,4K,5.99
S051,8,None,0,,,,,,
S051,9,A,0,Small,Moderate,Ad_Free,4,HD,19.99
S051,9,B,0,Large,None,With_Ads,2,HD,14.99
S051,9,C,0,Small,Moderate,Ad_Free,4,4K,9.99
S051,9,None,0,,,,,,
S051,9,DisneyPlus,1,Medium,Extensive,Ad_Free,4,4K,10.99
S051,10,A,0,Medium,Moderate,With_Ads,4,HD,14.99
S051,10,B,0,Medium,None,Ad_Free,1,4K,5.99
S051,10,C,0,Small,Moderate,Ad_Free,1,HD,19.99
S051,10,None,1,,,,,,
S052,1,A,1,Small,Extensive,With_Ads,4,HD,9.99
S052,1,B,0,Large,None,Ad_Free,4,HD,14.99
S052,1,C,0,Small,None,With_Ads,1,4K,9.99
S052,1,None,0,,,,,,
S052,1,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S052,2,A,0,Large,Moderate,With_Ads,1,4K,19.99
S052,2,B,0,Medium,Extensive,With_Ads,4,HD,9.99
S052,2,C,1,Large,None,Ad_Free,4,4K,14.99
S052,2,None,0,,,,,,
S052,3,A,0,Medium,Extensive,With_Ads,1,HD,9.99
S052,3,B,0,Medium,Moderate,With_Ads,1,HD,19.99
S052,3,C,1,Small,Extensive,With_Ads,4,HD,9.99
S052,3,None,0,,,,,,
S052,4,A,0,Small,None,Ad_Free,4,HD,5.99
S052,4,B,1,Large,Extensive,Ad_Free,4,HD,19.99
S052,4,C,0,Small,None,Ad_Free,2,4K,5.99
S052,4,None,0,,,,,,
S052,5,A,1,Medium,None,Ad_Free,4,4K,9.99
S052,5,B,0,Large,Moderate,Ad_Free,4,4K,9.99
S052,5,C,0,Medium,None,With_Ads,2,HD,19.99
S052,5,None,0,,,,,,
S052,5,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S052,6,A,0,Small,Extensive,With_Ads,1,4K,14.99
S052,6,B,0,Medium,None,With_Ads,2,4K,5.99
S052,6,C,1,Large,Moderate,Ad_Free,1,4K,5.99
S052,7,A,1,Small,Extensive,Ad_Free,1,HD,5.99
S052,7,B,0,Large,None,Ad_Free,2,4K,14.99
S052,7,C,0,Large,Moderate,With_Ads,4,HD,5.99
S052,7,None,0,,,,,,
S052,8,A,1,Small,None,Ad_Free,4,4K,5.99
S052,8,B,0,Large,Extensive,Ad_Free,1,4K,14.99
S052,8,C,0,Large,Extensive,With_Ads,2,4K,5.99
S052,8,None,0,,,,,,
S052,9,A,1,Large,None,Ad_Free,4,HD,5.99
S052,9,B,0,Medium,Moderate,With_Ads,1,4K,5.99
S052,9,C,0,Small,Moderate,Ad_Free,2,4K,5.99
S052,9,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S052,10,A,0,Medium,Extensive,With_Ads,1,4K,19.99
S052,10,B,0,Medium,Moderate,Ad_Free,1,HD,14.99
S052,10,C,1,Small,Moderate,Ad_Free,1,4K,9.99
S052,10,None,0,,,,,,
S053,1,A,0,Medium,None,Ad_Free,1,HD,5.99
S053,1,B,1,Large,Extensive,Ad_Free,1,HD,14.99
S053,1,C,0,Large,None,Ad_Free,1,HD,5.99
S053,2,A,1,Small,Moderate,Ad_Free,4,HD,14.99
S053,2,B,0,Large,Moderate,With_Ads,2,4K,9.99
S053,2,C,0,Small,None,Ad_Free,2,HD,19.99
S053,2,None,0,,,,,,
S053,3,A,1,Large,Moderate,Ad_Free,1,4K,9.99
S053,3,B,0,Small,Extensive,With_Ads,4,4K,9.99
S053,3,C,0,Small,Extensive,With_Ads,2,HD,14.99
S053,3,None,0,,,,,,
S053,4,A,0,Small,Moderate,With_Ads,1,4K,5.99
S053,4,B,1,Small,Moderate,With_Ads,4,4K,5.99
S053,4,C,0,Small,Extensive,Ad_Free,4,HD,9.99
S053,5,A,0,Medium,None,Ad_Free,2,HD,19.99
S053,5,B,0,Medium,Extensive,With_Ads,1,4K,14.99
S053,5,C,1,Large,Extensive,Ad_Free,2,4K,5.99
S053,5,None,0,,,,,,
S053,6,A,1,Large,Moderate,With_Ads,2,4K,9.99
S053,6,B,0,Large,None,Ad_Free,4,4K,19.99
S053,6,C,0,Small,None,With_Ads,1,HD,5.99
S053,6,None,0,,,,,,
S053,7,A,0,Small,None,With_Ads,4,HD,5.99
S053,7,B,1,Large,Extensive,Ad_Free,1,HD,14.99
S053,7,C,0,Small,Extensive,With_Ads,2,HD,14.99
S053,7,None,0,,,,,,
S053,8,A,1,Small,Extensive,Ad_Free,2,4K,14.99
S053,8,B,0,Medium,None,Ad_Free,4,HD,19.99
S053,8,C,0,Small,Extensive,With_Ads,2,4K,19.99
S053,8,None,0,,,,,,
S053,9,A,0,Medium,None,Ad_Free,4,HD,14.99
S053,9,B,1,Small,Moderate,With_Ads,4,HD,9.99
S053,9,C,0,Small,None,With_Ads,4,4K,5.99
S053,9,None,0,,,,,,
S053,10,A,1,Large,Extensive,With_Ads,2,4K,19.99
S053,10,B,0,Small,Extensive,Ad_Free,2,HD,19.99
S053,10,C,0,Small,None,With_Ads,4,4K,9.99
S053,10,None,0,,,,,,
S054,1,A,1,Small,Moderate,With_Ads,2,HD,14.99
S054,1,B,0,Medium,Moderate,With_Ads,2,HD,19.99
S054,1,C,0,Large,None,With_Ads,4,4K,5.99
S054,1,None,0,,,,,,
S054,2,A,1,Medium,Extensive,Ad_Free,1,HD,5.99
S054,2,B,0,Small,Extensive,With_Ads,4,HD,14.99
S054,2,C,0,Large,Extensive,With_Ads,4,4K,14.99
S054,2,None,0,,,,,,
S054,3,A,1,Medium,Extensive,With_Ads,2,HD,9.99
S054,3,B,0,Medium,Moderate,Ad_Free,4,4K,19.99
S054,3,C,0,Large,Extensive,With_Ads,2,HD,9.99
S054,3,None,0,,,,,,
S054,3,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S054,4,A,1,Medium,Extensive,Ad_Free,4,4K,14.99
S054,4,B,0,Small,Moderate,Ad_Free,4,4K,9.99
S054,4,C,0,Large,None,Ad_Free,4,HD,9.99
S054,4,None,0,,,,,,
S054,4,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S054,5,A,0,Large,None,Ad_Free,1,HD,19.99
S054,5,B,1,Large,Extensive,Ad_Free,1,4K,5.99
S054,5,C,0,Medium,Moderate,Ad_Free,4,HD,9.99
S054,5,None,0,,,,,,
S054,6,A,0,Large,None,Ad_Free,1,HD,19.99
S054,6,B,0,Large,Moderate,Ad_Free,1,4K,19.99
S054,6,C,1,Large,Extensive,Ad_Free,4,4K,9.99
S054,6,None,0,,,,,,
S054,6,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S054,7,A,0,Medium,None,With_Ads,2,4K,19.99
S054,7,B,0,Medium,None,With_Ads,4,4K,5.99
S054,7,C,1,Medium,Extensive,Ad_Free,4,4K,14.99
S054,8,A,0,Medium,Moderate,Ad_Free,2,4K,19.99
S054,8,B,0,Small,None,Ad_Free,4,4K,19.99
S054,8,C,1,Medium,Extensive,With_Ads,2,4K,14.99
S054,8,None,0,,,,,,
S054,9,A,0,Medium,Moderate,Ad_Free,1,HD,5.99
S054,9,B,0,Medium,None,With_Ads,4,4K,19.99
S054,9,C,1,Large,Moderate,With_Ads,2,HD,5.99
S054,9,None,0,,,,,,
S054,10,A,0,Small,None,With_Ads,2,HD,19.99
S054,10,B,1,Large,Extensive,With_Ads,1,HD,9.99
S054,10,C,0,Large,Extensive,Ad_Free,1,HD,14.99
S054,10,None,0,,,,,,
S055,1,A,1,Small,Moderate,With_Ads,4,4K,5.99
S055,1,B,0,Large,Moderate,With_Ads,1,HD,9.99
S055,1,C,0,Medium,Moderate,Ad_Free,2,HD,19.99
S055,1,None,0,,,,,,
S055,2,A,0,Small,Extensive,With_Ads,1,HD,5.99
S055,2,B,1,Medium,Moderate,Ad_Free,4,4K,14.99
S055,2,C,0,Medium,Moderate,With_Ads,1,HD,5.99
S055,2,None,0,,,,,,
S055,3,A,0,Medium,Moderate,With_Ads,4,4K,14.99
S055,3,B,0,Large,Extensive,With_Ads,1,4K,9.99
S055,3,C,1,Large,None,Ad_Free,4,4K,9.99
S055,3,None,0,,,,,,
S055,4,A,0,Small,None,With_Ads,2,4K,14.99
S055,4,B,0,Medium,Extensive,With_Ads,1,4K,5.99
S055,4,C,1,Large,Extensive,Ad_Free,1,HD,19.99
S055,4,None,0,,,,,,
S055,5,A,0,Medium,None,With_Ads,2,HD,5.99
S055,5,B,0,Medium,Moderate,With_Ads,1,4K,19.99
S055,5,C,1,Medium,None,Ad_Free,4,4K,19.99
S055,5,None,0,,,,,,
S055,6,A,1,Large,Extensive,Ad_Free,1,4K,9.99
S055,6,B,0,Medium,Moderate,Ad_Free,4,4K,5.99
S055,6,C,0,Small,Moderate,With_Ads,1,4K,14.99
S055,6,None,0,,,,,,
S055,7,A,1,Large,Extensive,Ad_Free,2,4K,19.99
S055,7,B,0,Medium,Extensive,With_Ads,1,4K,5.99
S055,7,C,0,Large,Moderate,Ad_Free,1,HD,9.99
S055,7,None,0,,,,,,
S055,8,A,0,Medium,Moderate,With_Ads,1,HD,9.99
S055,8,B,1,Large,Moderate,Ad_Free,4,4K,14.99
S055,8,C,0,Large,Moderate,With_Ads,1,HD,14.99
S055,8,None,0,,,,,,
S055,9,A,1,Medium,Moderate,Ad_Free,4,HD,14.99
S055,9,B,0,Medium,Moderate,With_Ads,2,4K,14.99
S055,9,C,0,Large,Moderate,With_Ads,4,HD,14.99
S055,9,None,0,,,,,,
S055,10,A,0,Medium,Moderate,With_Ads,1,HD,19.99
S055,10,B,0,Large,Moderate,Ad_Free,1,HD,9.99
S055,10,C,1,Small,Moderate,Ad_Free,1,HD,9.99
S055,10,None,0,,,,,,
S056,1,A,0,Medium,None,Ad_Free,4,4K,19.99
S056,1,B,0,Medium,None,With_Ads,1,4K,9.99
S056,1,C,1,Medium,Moderate,With_Ads,4,4K,5.99
S056,1,None,0,,,,,,
S056,1,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S056,2,A,0,Small,Extensive,With_Ads,4,4K,14.99
S056,2,B,1,Small,Moderate,Ad_Free,4,4K,14.99
S056,2,C,0,Large,None,Ad_Free,1,HD,9.99
S056,2,None,0,,,,,,
S056,2,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S056,3,A,0,Small,None,Ad_Free,2,HD,5.99
S056,3,B,1,Large,Extensive,With_Ads,2,4K,14.99
S056,3,C,0,Medium,Extensive,With_Ads,2,4K,5.99
S056,3,None,0,,,,,,
S056,4,A,1,Small,Moderate,With_Ads,4,4K,5.99
S056,4,B,0,Large,Moderate,With_Ads,2,HD,9.99
S056,4,C,0,Medium,Moderate,With_Ads,2,HD,9.99
S056,4,None,0,,,,,,
S056,5,A,1,Small,Moderate,With_Ads,2,4K,5.99
S056,5,B,0,Medium,Extensive,With_Ads,2,4K,19.99
S056,5,C,0,Large,Moderate,With_Ads,4,HD,19.99
S056,5,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S056,6,A,1,Large,Moderate,Ad_Free,2,4K,5.99
S056,6,B,0,Large,Extensive,With_Ads,4,4K,19.99
S056,6,C,0,Large,Extensive,With_Ads,4,HD,19.99
S056,7,A,0,Small,None,Ad_Free,2,HD,14.99
S056,7,B,1,Large,Extensive,Ad_Free,1,4K,14.99
S056,7,C,0,Medium,Extensive,Ad_Free,1,4K,14.99
S056,7,None,0,,,,,,
S056,7,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S056,8,A,1,Small,Extensive,Ad_Free,4,HD,5.99
S056,8,B,0,Large,None,Ad_Free,2,4K,19.99
S056,8,C,0,Small,Extensive,Ad_Free,4,HD,19.99
S056,8,None,0,,,,,,
S056,9,A,0,Small,None,With_Ads,1,HD,9.99
S056,9,B,1,Medium,Extensive,Ad_Free,2,4K,19.99
S056,9,C,0,Small,None,Ad_Free,1,HD,14.99
S056,9,None,0,,,,,,
S056,10,A,0,Small,Extensive,Ad_Free,1,HD,5.99
S056,10,B,0,Medium,None,Ad_Free,2,HD,9.99
S056,10,C,0,Large,Extensive,Ad_Free,4,HD,19.99
S056,10,None,1,,,,,,
S057,1,A,0,Medium,Extensive,Ad_Free,2,4K,5.99
S057,1,B,0,Large,Extensive,Ad_Free,4,4K,14.99
S057,1,C,1,Large,Extensive,Ad_Free,1,4K,9.99
S057,1,None,0,,,,,,
S057,1,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S057,2,A,0,Medium,Moderate,With_Ads,2,4K,9.99
S057,2,B,1,Large,Extensive,Ad_Free,4,4K,5.99
S057,2,C,0,Large,Moderate,With_Ads,2,HD,9.99
S057,2,None,0,,,,,,
S057,3,A,0,Small,None,With_Ads,1,4K,19.99
S057,3,B,0,Small,None,Ad_Free,2,HD,14.99
S057,3,C,1,Medium,Extensive,Ad_Free,2,4K,5.99
S057,3,None,0,,,,,,
S057,4,A,0,Large,Moderate,Ad_Free,1,HD,14.99
S057,4,B,1,Small,Extensive,Ad_Free,1,4K,5.99
