respondent_id,task_id,alternative_id,chosen,course_format,weekly_hours,assessment_style
S017,5,C,0,Competitor_ProjectBased,6.5,CaseStudies
S017,5,D,0,Competitor_HybridOnline,6.5,CaseStudies
S017,5,None,0,,,
S017,6,A,0,Competitor_FlippedClassroom,6.5,Projects
S017,6,B,0,Competitor_FlippedClassroom,5.5,CaseStudies
S017,6,C,0,Traditional_Lecture,4.5,Projects
S017,6,D,0,Competitor_HybridOnline,5.5,Mixed
S017,6,None,1,,,
S017,7,A,0,Competitor_FlippedClassroom,3.5,Exams
S017,7,B,1,Competitor_HybridOnline,2.5,CaseStudies
S017,7,C,0,Competitor_ProjectBased,6.5,Exams
S017,7,D,0,Competitor_HybridOnline,3.5,Mixed
S017,7,None,0,,,
S017,8,A,0,Competitor_HybridOnline,2.5,Exams
S017,8,B,0,Competitor_HybridOnline,4.5,CaseStudies
S017,8,C,0,Traditional_Lecture,2.5,Projects
S017,8,D,0,Competitor_FlippedClassroom,6.5,Exams
S017,8,None,1,,,
S017,9,A,1,Competitor_FlippedClassroom,8.0,Projects
S017,9,B,0,Competitor_HybridOnline,6.5,Mixed
S017,9,C,0,Competitor_HybridOnline,6.5,CaseStudies
S017,9,D,0,Competitor_FlippedClassroom,3.5,Mixed
S017,9,None,0,,,
S017,10,A,0,Competitor_ProjectBased,6.5,Mixed
S017,10,B,0,Competitor_HybridOnline,8.0,Mixed
S017,10,C,0,Traditional_Lecture,6.5,Exams
S017,10,D,0,Competitor_HybridOnline,3.5,Mixed
S017,10,None,1,,,
S017,11,A,0,Traditional_Lecture,4.5,Exams
S017,11,B,0,Traditional_Lecture,8.0,Mixed
S017,11,C,0,Traditional_Lecture,4.5,Exams
S017,11,D,1,Competitor_FlippedClassroom,5.5,CaseStudies
S017,11,None,0,,,
S017,12,A,0,Competitor_ProjectBased,8.0,CaseStudies
S017,12,B,0,Competitor_HybridOnline,5.5,CaseStudies
S017,12,C,0,Competitor_FlippedClassroom,8.0,Projects
S017,12,D,0,Competitor_HybridOnline,3.5,Projects
S017,12,None,1,,,
S017,13,A,0,Competitor_HybridOnline,4.5,CaseStudies
S017,13,B,0,Competitor_FlippedClassroom,4.5,Projects
S017,13,C,0,Competitor_FlippedClassroom,2.5,Exams
S017,13,D,0,Traditional_Lecture,3.5,CaseStudies
S017,13,None,1,,,
S017,14,A,0,Competitor_HybridOnline,3.5,Exams
S017,14,B,0,Competitor_FlippedClassroom,8.0,CaseStudies
S017,14,C,0,Competitor_HybridOnline,8.0,CaseStudies
S017,14,D,0,Competitor_FlippedClassroom,5.5,CaseStudies
S017,14,None,1,,,
S017,15,A,0,Competitor_HybridOnline,5.5,Mixed
S017,15,B,0,Competitor_FlippedClassroom,3.5,CaseStudies
S017,15,C,0,Traditional_Lecture,6.5,CaseStudies
S017,15,D,1,Competitor_FlippedClassroom,8.0,Mixed
S017,15,None,0,,,
S017,16,A,0,Competitor_HybridOnline,6.5,Mixed
S017,16,B,1,Traditional_Lecture,2.5,CaseStudies
S017,16,C,0,Competitor_ProjectBased,2.5,CaseStudies
S017,16,D,0,Traditional_Lecture,3.5,Mixed
S017,16,None,0,,,
S017,17,A,0,Competitor_HybridOnline,6.5,Exams
S017,17,B,1,Traditional_Lecture,3.5,CaseStudies
S017,17,C,0,Traditional_Lecture,8.0,Mixed
S017,17,D,0,Traditional_Lecture,4.5,Exams
S017,17,None,0,,,
S017,18,A,0,Competitor_HybridOnline,5.5,CaseStudies
S017,18,B,1,Competitor_ProjectBased,5.5,Mixed
S017,18,C,0,Competitor_ProjectBased,4.5,Projects
S017,18,D,0,Traditional_Lecture,8.0,Mixed
S017,18,None,0,,,
S017,19,A,0,Competitor_ProjectBased,2.5,CaseStudies
S017,19,B,0,Competitor_FlippedClassroom,6.5,Exams
S017,19,C,0,Competitor_ProjectBased,8.0,Exams
S017,19,D,1,Competitor_ProjectBased,5.5,Exams
S017,19,None,0,,,
S017,20,A,0,Competitor_FlippedClassroom,6.5,Exams
S017,20,B,0,Competitor_ProjectBased,4.5,Projects
S017,20,C,0,Competitor_ProjectBased,4.5,Mixed
S017,20,D,0,Traditional_Lecture,8.0,Exams
S017,20,None,1,,,
S017,21,A,0,Competitor_FlippedClassroom,6.5,Projects
S017,21,B,0,Competitor_HybridOnline,4.5,Projects
S017,21,C,0,Competitor_ProjectBased,8.0,Projects
S017,21,D,1,Competitor_HybridOnline,3.5,Exams
S017,21,None,0,,,
S017,22,A,0,Competitor_ProjectBased,2.5,Projects
S017,22,B,1,Competitor_FlippedClassroom,5.5,CaseStudies
S017,22,C,0,Competitor_HybridOnline,3.5,CaseStudies
S017,22,D,0,Competitor_FlippedClassroom,3.5,Mixed
S017,22,None,0,,,
S017,23,A,0,Traditional_Lecture,8.0,Mixed
S017,23,B,0,Traditional_Lecture,2.5,Projects
S017,23,C,0,Competitor_HybridOnline,5.5,CaseStudies
S017,23,D,0,Competitor_ProjectBased,5.5,Projects
S017,23,None,1,,,
S017,24,A,0,Competitor_HybridOnline,8.0,CaseStudies
S017,24,B,1,Competitor_HybridOnline,4.5,Projects
S017,24,C,0,Competitor_HybridOnline,2.5,Mixed
S017,24,D,0,Competitor_HybridOnline,5.5,Mixed
S017,24,None,0,,,
S017,25,A,0,Traditional_Lecture,2.5,Mixed
S017,25,B,0,Competitor_HybridOnline,6.5,Mixed
S017,25,C,1,Competitor_ProjectBased,4.5,Mixed
S017,25,D,0,Traditional_Lecture,4.5,CaseStudies
S017,25,None,0,,,
S017,26,A,0,Competitor_HybridOnline,8.0,Projects
S017,26,B,0,Competitor_FlippedClassroom,6.5,Mixed
S017,26,C,0,Competitor_FlippedClassroom,4.5,Exams
S017,26,D,1,Traditional_Lecture,2.5,Exams
S017,26,None,0,,,
S017,27,A,0,Competitor_HybridOnline,2.5,Exams
S017,27,B,0,Competitor_HybridOnline,4.5,Projects
S017,27,C,1,Competitor_ProjectBased,4.5,Projects
S017,27,D,0,Traditional_Lecture,2.5,Exams
S017,27,None,0,,,
S017,28,A,0,Traditional_Lecture,6.5,Projects
S017,28,B,1,Traditional_Lecture,8.0,Exams
S017,28,C,0,Traditional_Lecture,6.5,Projects
S017,28,D,0,Competitor_HybridOnline,8.0,Projects
S017,28,None,0,,,
S017,29,A,1,Traditional_Lecture,8.0,Projects
S017,29,B,0,Competitor_ProjectBased,4.5,CaseStudies
S017,29,C,0,Traditional_Lecture,8.0,CaseStudies
S017,29,D,0,Competitor_ProjectBased,5.5,Mixed
S017,29,None,0,,,
S017,30,A,0,Competitor_ProjectBased,3.5,Exams
S017,30,B,1,Competitor_ProjectBased,2.5,CaseStudies
S017,30,C,0,Competitor_HybridOnline,4.5,Exams
S017,30,D,0,Competitor_ProjectBased,4.5,Projects
S017,30,None,0,,,
S018,1,A,0,Competitor_HybridOnline,2.5,CaseStudies
S018,1,B,0,Competitor_FlippedClassroom,6.5,CaseStudies
S018,1,C,1,Competitor_FlippedClassroom,8.0,CaseStudies
S018,1,D,0,Traditional_Lecture,3.5,CaseStudies
S018,1,None,0,,,
S018,2,A,0,Competitor_FlippedClassroom,6.5,Exams
S018,2,B,0,Competitor_HybridOnline,8.0,Mixed
S018,2,C,0,Traditional_Lecture,2.5,Exams
S018,2,D,0,Traditional_Lecture,6.5,Mixed
S018,2,None,1,,,
S018,3,A,0,Competitor_HybridOnline,2.5,CaseStudies
S018,3,B,0,Competitor_FlippedClassroom,8.0,Exams
S018,3,C,0,Traditional_Lecture,8.0,CaseStudies
S018,3,D,1,Competitor_ProjectBased,3.5,Mixed
S018,3,None,0,,,
S018,4,A,1,Competitor_HybridOnline,6.5,Exams
S018,4,B,0,Competitor_HybridOnline,5.5,CaseStudies
S018,4,C,0,Competitor_HybridOnline,8.0,Exams
S018,4,D,0,Competitor_FlippedClassroom,2.5,CaseStudies
S018,4,None,0,,,
S018,5,A,1,Competitor_HybridOnline,2.5,Mixed
S018,5,B,0,Competitor_ProjectBased,8.0,Mixed
S018,5,C,0,Competitor_HybridOnline,2.5,Exams
S018,5,D,0,Competitor_ProjectBased,6.5,Mixed
S018,5,None,0,,,
S018,6,A,1,Traditional_Lecture,5.5,Mixed
S018,6,B,0,Competitor_FlippedClassroom,3.5,Exams
S018,6,C,0,Competitor_HybridOnline,8.0,Projects
S018,6,D,0,Competitor_ProjectBased,8.0,CaseStudies
S018,6,None,0,,,
S018,7,A,0,Traditional_Lecture,8.0,Mixed
S018,7,B,0,Competitor_HybridOnline,2.5,CaseStudies
S018,7,C,0,Competitor_FlippedClassroom,3.5,Exams
S018,7,D,1,Competitor_FlippedClassroom,2.5,Projects
S018,7,None,0,,,
S018,8,A,0,Competitor_HybridOnline,5.5,Exams
S018,8,B,0,Competitor_ProjectBased,5.5,CaseStudies
S018,8,C,1,Traditional_Lecture,2.5,Mixed
S018,8,D,0,Traditional_Lecture,4.5,Exams
S018,8,None,0,,,
S018,9,A,0,Competitor_HybridOnline,2.5,Projects
S018,9,B,0,Competitor_HybridOnline,8.0,Projects
S018,9,C,0,Competitor_FlippedClassroom,2.5,Exams
S018,9,D,1,Competitor_FlippedClassroom,5.5,Exams
S018,9,None,0,,,
S018,10,A,1,Competitor_HybridOnline,6.5,Exams
S018,10,B,0,Competitor_FlippedClassroom,8.0,Projects
S018,10,C,0,Traditional_Lecture,3.5,Exams
S018,10,D,0,Competitor_ProjectBased,2.5,CaseStudies
S018,10,None,0,,,
S018,11,A,0,Competitor_FlippedClassroom,6.5,Exams
S018,11,B,0,Traditional_Lecture,2.5,CaseStudies
S018,11,C,1,Competitor_FlippedClassroom,2.5,Projects
S018,11,D,0,Competitor_HybridOnline,4.5,CaseStudies
S018,11,None,0,,,
S018,12,A,1,Competitor_ProjectBased,2.5,Projects
S018,12,B,0,Competitor_ProjectBased,3.5,Exams
S018,12,C,0,Competitor_FlippedClassroom,4.5,Exams
S018,12,D,0,Traditional_Lecture,4.5,Projects
S018,12,None,0,,,
S018,13,A,0,Competitor_HybridOnline,3.5,Mixed
S018,13,B,0,Competitor_FlippedClassroom,5.5,Projects
S018,13,C,0,Traditional_Lecture,3.5,Exams
S018,13,D,1,Competitor_HybridOnline,3.5,Exams
S018,13,None,0,,,
S018,14,A,0,Competitor_HybridOnline,2.5,Exams
S018,14,B,0,Traditional_Lecture,3.5,Exams
S018,14,C,1,Competitor_ProjectBased,5.5,CaseStudies
S018,14,D,0,Competitor_FlippedClassroom,3.5,Projects
S018,14,None,0,,,
S018,15,A,1,Competitor_ProjectBased,6.5,CaseStudies
S018,15,B,0,Competitor_HybridOnline,3.5,Projects
S018,15,C,0,Traditional_Lecture,6.5,Projects
S018,15,D,0,Competitor_HybridOnline,6.5,Exams
S018,15,None,0,,,
S018,16,A,0,Competitor_ProjectBased,4.5,CaseStudies
S018,16,B,0,Traditional_Lecture,6.5,Projects
S018,16,C,1,Competitor_FlippedClassroom,2.5,Exams
S018,16,D,0,Competitor_ProjectBased,6.5,Projects
S018,16,None,0,,,
S018,17,A,0,Competitor_HybridOnline,8.0,Projects
S018,17,B,1,Competitor_ProjectBased,2.5,Projects
S018,17,C,0,Traditional_Lecture,3.5,CaseStudies
S018,17,D,0,Competitor_HybridOnline,3.5,Projects
S018,17,None,0,,,
S018,18,A,0,Traditional_Lecture,2.5,Mixed
S018,18,B,0,Competitor_ProjectBased,3.5,CaseStudies
S018,18,C,1,Competitor_ProjectBased,4.5,CaseStudies
S018,18,D,0,Traditional_Lecture,2.5,Exams
S018,18,None,0,,,
S018,19,A,1,Competitor_FlippedClassroom,3.5,Exams
S018,19,B,0,Competitor_HybridOnline,6.5,Exams
S018,19,C,0,Traditional_Lecture,3.5,CaseStudies
S018,19,D,0,Competitor_ProjectBased,5.5,Projects
S018,19,None,0,,,
S018,20,A,0,Competitor_ProjectBased,3.5,Exams
S018,20,B,1,Competitor_ProjectBased,3.5,Exams
S018,20,C,0,Competitor_FlippedClassroom,8.0,CaseStudies
S018,20,D,0,Competitor_FlippedClassroom,5.5,Projects
S018,20,None,0,,,
S018,21,A,0,Traditional_Lecture,5.5,CaseStudies
S018,21,B,0,Traditional_Lecture,5.5,Projects
S018,21,C,0,Competitor_FlippedClassroom,6.5,CaseStudies
S018,21,D,1,Competitor_FlippedClassroom,5.5,Mixed
S018,21,None,0,,,
S018,22,A,1,Competitor_FlippedClassroom,5.5,Projects
S018,22,B,0,Competitor_ProjectBased,4.5,Projects
S018,22,C,0,Competitor_ProjectBased,3.5,Exams
S018,22,D,0,Traditional_Lecture,4.5,Projects
S018,22,None,0,,,
S018,23,A,0,Traditional_Lecture,5.5,CaseStudies
S018,23,B,0,Competitor_HybridOnline,3.5,Mixed
S018,23,C,0,Competitor_FlippedClassroom,4.5,Projects
S018,23,D,1,Competitor_FlippedClassroom,6.5,Projects
S018,23,None,0,,,
S018,24,A,0,Traditional_Lecture,5.5,CaseStudies
S018,24,B,0,Competitor_FlippedClassroom,6.5,CaseStudies
S018,24,C,0,Competitor_HybridOnline,4.5,Exams
S018,24,D,1,Competitor_HybridOnline,8.0,Projects
S018,24,None,0,,,
S018,25,A,1,Competitor_FlippedClassroom,4.5,CaseStudies
S018,25,B,0,Competitor_FlippedClassroom,6.5,Projects
S018,25,C,0,Traditional_Lecture,5.5,Exams
S018,25,D,0,Traditional_Lecture,5.5,Exams
S018,25,None,0,,,
S018,26,A,1,Competitor_HybridOnline,6.5,CaseStudies
S018,26,B,0,Competitor_HybridOnline,8.0,Exams
S018,26,C,0,Competitor_HybridOnline,5.5,Projects
S018,26,D,0,Traditional_Lecture,6.5,Exams
S018,26,None,0,,,
S018,27,A,0,Competitor_HybridOnline,3.5,Projects
S018,27,B,1,Competitor_ProjectBased,4.5,Projects
S018,27,C,0,Traditional_Lecture,2.5,CaseStudies
S018,27,D,0,Competitor_ProjectBased,3.5,CaseStudies
S018,27,None,0,,,
S018,28,A,1,Traditional_Lecture,5.5,CaseStudies
S018,28,B,0,Competitor_FlippedClassroom,8.0,CaseStudies
S018,28,C,0,Competitor_FlippedClassroom,4.5,CaseStudies
S018,28,D,0,Traditional_Lecture,8.0,Exams
S018,28,None,0,,,
S018,29,A,0,Competitor_HybridOnline,8.0,Mixed
S018,29,B,0,Traditional_Lecture,4.5,CaseStudies
S018,29,C,1,Competitor_ProjectBased,8.0,Projects
S018,29,D,0,Traditional_Lecture,6.5,Mixed
S018,29,None,0,,,
S018,30,A,0,Traditional_Lecture,6.5,Mixed
S018,30,B,0,Traditional_Lecture,2.5,CaseStudies
S018,30,C,1,Competitor_ProjectBased,5.5,Exams
S018,30,D,0,Competitor_ProjectBased,4.5,Projects
S018,30,None,0,,,
S019,1,A,0,Traditional_Lecture,6.5,Projects
S019,1,B,0,Competitor_FlippedClassroom,4.5,Projects
S019,1,C,0,Traditional_Lecture,8.0,CaseStudies
S019,1,D,1,Competitor_FlippedClassroom,8.0,Projects
S019,1,None,0,,,
S019,2,A,0,Competitor_ProjectBased,4.5,Mixed
S019,2,B,0,Competitor_HybridOnline,4.5,Exams
S019,2,C,0,Traditional_Lecture,4.5,Mixed
S019,2,D,1,Competitor_HybridOnline,5.5,Exams
S019,2,None,0,,,
S019,3,A,1,Competitor_HybridOnline,8.0,Mixed
S019,3,B,0,Competitor_HybridOnline,6.5,Mixed
S019,3,C,0,Traditional_Lecture,3.5,CaseStudies
S019,3,D,0,Traditional_Lecture,2.5,CaseStudies
S019,3,None,0,,,
S019,4,A,0,Competitor_FlippedClassroom,4.5,Exams
S019,4,B,0,Traditional_Lecture,3.5,Mixed
S019,4,C,0,Traditional_Lecture,8.0,Projects
S019,4,D,1,Competitor_HybridOnline,3.5,Projects
S019,4,None,0,,,
S019,5,A,0,Traditional_Lecture,4.5,CaseStudies
S019,5,B,0,Competitor_FlippedClassroom,5.5,Mixed
S019,5,C,0,Competitor_HybridOnline,5.5,Exams
S019,5,D,0,Competitor_ProjectBased,3.5,Exams
S019,5,None,1,,,
S019,6,A,0,Traditional_Lecture,3.5,Mixed
S019,6,B,1,Competitor_HybridOnline,6.5,Mixed
S019,6,C,0,Competitor_ProjectBased,5.5,CaseStudies
S019,6,D,0,Competitor_HybridOnline,4.5,Projects
S019,6,None,0,,,
S019,7,A,1,Competitor_ProjectBased,3.5,Mixed
S019,7,B,0,Competitor_FlippedClassroom,5.5,Mixed
S019,7,C,0,Competitor_ProjectBased,2.5,Projects
S019,7,D,0,Competitor_ProjectBased,4.5,CaseStudies
S019,7,None,0,,,
S019,8,A,1,Competitor_FlippedClassroom,6.5,Projects
S019,8,B,0,Competitor_ProjectBased,3.5,Projects
S019,8,C,0,Competitor_FlippedClassroom,3.5,Projects
S019,8,D,0,Traditional_Lecture,2.5,Mixed
S019,8,None,0,,,
S019,9,A,0,Competitor_FlippedClassroom,5.5,Mixed
S019,9,B,0,Competitor_ProjectBased,3.5,Projects
S019,9,C,0,Traditional_Lecture,8.0,Mixed
S019,9,D,1,Competitor_ProjectBased,3.5,Mixed
S019,9,None,0,,,
S019,10,A,1,Competitor_HybridOnline,6.5,Projects
S019,10,B,0,Competitor_ProjectBased,2.5,Exams
S019,10,C,0,Competitor_HybridOnline,5.5,Projects
S019,10,D,0,Competitor_HybridOnline,4.5,Projects
S019,10,None,0,,,
S019,11,A,0,Traditional_Lecture,8.0,Mixed
S019,11,B,0,Competitor_ProjectBased,5.5,Mixed
S019,11,C,0,Competitor_FlippedClassroom,6.5,CaseStudies
S019,11,D,0,Competitor_ProjectBased,8.0,Exams
S019,11,None,1,,,
S019,12,A,1,Competitor_HybridOnline,2.5,Projects
S019,12,B,0,Traditional_Lecture,4.5,Exams
S019,12,C,0,Competitor_HybridOnline,6.5,Projects
S019,12,D,0,Competitor_HybridOnline,4.5,Exams
S019,12,None,0,,,
S019,13,A,0,Competitor_ProjectBased,2.5,Projects
S019,13,B,1,Competitor_FlippedClassroom,4.5,Projects
S019,13,C,0,Traditional_Lecture,2.5,CaseStudies
S019,13,D,0,Traditional_Lecture,6.5,CaseStudies
S019,13,None,0,,,
S019,14,A,1,Competitor_FlippedClassroom,5.5,Mixed
S019,14,B,0,Traditional_Lecture,8.0,Mixed
S019,14,C,0,Competitor_HybridOnline,3.5,CaseStudies
S019,14,D,0,Competitor_ProjectBased,5.5,Mixed
S019,14,None,0,,,
S019,15,A,0,Traditional_Lecture,4.5,Mixed
S019,15,B,0,Competitor_ProjectBased,4.5,CaseStudies
S019,15,C,1,Traditional_Lecture,3.5,CaseStudies
S019,15,D,0,Competitor_HybridOnline,5.5,Mixed
S019,15,None,0,,,
S019,16,A,0,Competitor_FlippedClassroom,8.0,CaseStudies
S019,16,B,0,Competitor_HybridOnline,3.5,Exams
S019,16,C,0,Competitor_FlippedClassroom,3.5,Mixed
S019,16,D,1,Competitor_HybridOnline,6.5,Mixed
S019,16,None,0,,,
S019,17,A,0,Traditional_Lecture,6.5,CaseStudies
S019,17,B,0,Traditional_Lecture,2.5,CaseStudies
S019,17,C,0,Competitor_ProjectBased,5.5,Projects
S019,17,D,1,Competitor_HybridOnline,8.0,Projects
S019,17,None,0,,,
S019,18,A,0,Competitor_FlippedClassroom,3.5,CaseStudies
S019,18,B,0,Competitor_ProjectBased,6.5,CaseStudies
S019,18,C,0,Traditional_Lecture,4.5,Mixed
S019,18,D,1,Competitor_HybridOnline,6.5,CaseStudies
S019,18,None,0,,,
S019,19,A,0,Competitor_FlippedClassroom,2.5,Exams
S019,19,B,1,Competitor_FlippedClassroom,4.5,Mixed
S019,19,C,0,Competitor_HybridOnline,2.5,Mixed
S019,19,D,0,Competitor_HybridOnline,3.5,CaseStudies
S019,19,None,0,,,
S019,20,A,1,Competitor_FlippedClassroom,2.5,Exams
S019,20,B,0,Competitor_ProjectBased,5.5,Exams
S019,20,C,0,Competitor_ProjectBased,6.5,CaseStudies
S019,20,D,0,Competitor_HybridOnline,4.5,CaseStudies
S019,20,None,0,,,
S019,21,A,0,Traditional_Lecture,4.5,Exams
S019,21,B,0,Competitor_ProjectBased,3.5,Exams
S019,21,C,0,Competitor_FlippedClassroom,4.5,CaseStudies
S019,21,D,1,Competitor_FlippedClassroom,4.5,Projects
S019,21,None,0,,,
S019,22,A,0,Traditional_Lecture,4.5,Mixed
S019,22,B,1,Competitor_HybridOnline,8.0,Mixed
S019,22,C,0,Traditional_Lecture,4.5,Mixed
S019,22,D,0,Traditional_Lecture,6.5,Projects
S019,22,None,0,,,
S019,23,A,0,Competitor_FlippedClassroom,2.5,Projects
S019,23,B,0,Competitor_ProjectBased,4.5,Mixed
S019,23,C,1,Competitor_ProjectBased,8.0,Mixed
S019,23,D,0,Traditional_Lecture,6.5,Mixed
S019,23,None,0,,,
S019,24,A,0,Competitor_FlippedClassroom,2.5,Projects
S019,24,B,0,Competitor_ProjectBased,4.5,CaseStudies
S019,24,C,1,Competitor_HybridOnline,4.5,Projects
S019,24,D,0,Traditional_Lecture,3.5,Projects
S019,24,None,0,,,
S019,25,A,0,Competitor_FlippedClassroom,3.5,Exams
S019,25,B,0,Competitor_HybridOnline,5.5,Exams
S019,25,C,1,Traditional_Lecture,3.5,Exams
S019,25,D,0,Competitor_HybridOnline,4.5,Mixed
S019,25,None,0,,,
S019,26,A,0,Competitor_ProjectBased,3.5,CaseStudies
S019,26,B,0,Competitor_ProjectBased,3.5,Mixed
S019,26,C,0,Traditional_Lecture,8.0,Exams
S019,26,D,0,Competitor_FlippedClassroom,3.5,Projects
S019,26,None,1,,,
S019,27,A,1,Competitor_FlippedClassroom,4.5,Projects
S019,27,B,0,Competitor_FlippedClassroom,3.5,Exams
S019,27,C,0,Competitor_HybridOnline,8.0,Exams
S019,27,D,0,Traditional_Lecture,2.5,CaseStudies
S019,27,None,0,,,
S019,28,A,0,Competitor_HybridOnline,2.5,Projects
S019,28,B,0,Traditional_Lecture,2.5,Exams
S019,28,C,1,Competitor_HybridOnline,2.5,Mixed
S019,28,D,0,Traditional_Lecture,2.5,Mixed
S019,28,None,0,,,
S019,29,A,1,Traditional_Lecture,2.5,Exams
S019,29,B,0,Competitor_FlippedClassroom,6.5,Projects
S019,29,C,0,Competitor_FlippedClassroom,8.0,Mixed
S019,29,D,0,Traditional_Lecture,2.5,Projects
S019,29,None,0,,,
S019,30,A,1,Competitor_ProjectBased,6.5,Mixed
S019,30,B,0,Competitor_ProjectBased,3.5,Projects
S019,30,C,0,Traditional_Lecture,2.5,Exams
S019,30,D,0,Competitor_FlippedClassroom,8.0,Projects
S019,30,None,0,,,
S020,1,A,0,Competitor_ProjectBased,3.5,Exams
S020,1,B,1,Traditional_Lecture,3.5,CaseStudies
S020,1,C,0,Competitor_ProjectBased,8.0,Projects
S020,1,D,0,Competitor_HybridOnline,8.0,Exams
S020,1,None,0,,,
S020,2,A,0,Competitor_FlippedClassroom,4.5,CaseStudies
S020,2,B,0,Competitor_HybridOnline,3.5,Projects
S020,2,C,0,Competitor_HybridOnline,2.5,Mixed
S020,2,D,1,Traditional_Lecture,5.5,Exams
S020,2,None,0,,,
S020,3,A,1,Competitor_FlippedClassroom,5.5,Mixed
S020,3,B,0,Competitor_ProjectBased,6.5,Exams
S020,3,C,0,Traditional_Lecture,4.5,CaseStudies
S020,3,D,0,Traditional_Lecture,5.5,Mixed
S020,3,None,0,,,
S020,4,A,1,Competitor_HybridOnline,6.5,Mixed
S020,4,B,0,Competitor_HybridOnline,3.5,CaseStudies
S020,4,C,0,Competitor_ProjectBased,5.5,Projects
S020,4,D,0,Traditional_Lecture,5.5,Mixed
S020,4,None,0,,,
S020,5,A,0,Competitor_FlippedClassroom,2.5,CaseStudies
S020,5,B,0,Traditional_Lecture,5.5,CaseStudies
S020,5,C,0,Traditional_Lecture,2.5,Projects
S020,5,D,0,Competitor_HybridOnline,5.5,Exams
S020,5,None,1,,,
S020,6,A,1,Competitor_FlippedClassroom,2.5,Mixed
S020,6,B,0,Competitor_FlippedClassroom,4.5,Projects
S020,6,C,0,Competitor_HybridOnline,2.5,Projects
S020,6,D,0,Competitor_HybridOnline,8.0,CaseStudies
S020,6,None,0,,,
S020,7,A,0,Competitor_ProjectBased,8.0,Mixed
S020,7,B,1,Competitor_HybridOnline,4.5,CaseStudies
S020,7,C,0,Competitor_HybridOnline,5.5,Mixed
S020,7,D,0,Competitor_FlippedClassroom,5.5,Exams
S020,7,None,0,,,
S020,8,A,0,Traditional_Lecture,4.5,CaseStudies
S020,8,B,0,Competitor_HybridOnline,3.5,Projects
S020,8,C,0,Traditional_Lecture,2.5,Exams
S020,8,D,1,Traditional_Lecture,5.5,Exams
S020,8,None,0,,,
S020,9,A,0,Competitor_FlippedClassroom,5.5,Mixed
S020,9,B,0,Competitor_FlippedClassroom,4.5,Exams
S020,9,C,0,Traditional_Lecture,8.0,CaseStudies
S020,9,D,1,Competitor_HybridOnline,3.5,Mixed
S020,9,None,0,,,
S020,10,A,0,Competitor_HybridOnline,5.5,Mixed
S020,10,B,1,Competitor_ProjectBased,6.5,Exams
S020,10,C,0,Traditional_Lecture,5.5,Exams
S020,10,D,0,Competitor_HybridOnline,5.5,Mixed
S020,10,None,0,,,
S020,11,A,0,Competitor_HybridOnline,5.5,CaseStudies
S020,11,B,0,Traditional_Lecture,2.5,Projects
S020,11,C,0,Competitor_ProjectBased,8.0,Projects
S020,11,D,0,Competitor_HybridOnline,5.5,Projects
S020,11,None,1,,,
S020,12,A,0,Competitor_ProjectBased,8.0,CaseStudies
S020,12,B,1,Competitor_HybridOnline,2.5,CaseStudies
S020,12,C,0,Competitor_HybridOnline,5.5,Projects
S020,12,D,0,Traditional_Lecture,5.5,Mixed
S020,12,None,0,,,
S020,13,A,0,Competitor_HybridOnline,6.5,CaseStudies
S020,13,B,0,Competitor_ProjectBased,4.5,Mixed
S020,13,C,1,Traditional_Lecture,2.5,Exams
S020,13,D,0,Competitor_FlippedClassroom,4.5,Mixed
S020,13,None,0,,,
S020,14,A,0,Traditional_Lecture,8.0,Mixed
S020,14,B,0,Competitor_HybridOnline,2.5,CaseStudies
S020,14,C,0,Competitor_ProjectBased,4.5,CaseStudies
S020,14,D,1,Competitor_ProjectBased,2.5,Projects
S020,14,None,0,,,
S020,15,A,0,Competitor_FlippedClassroom,3.5,Mixed
S020,15,B,0,Traditional_Lecture,8.0,Exams
S020,15,C,0,Competitor_ProjectBased,2.5,Mixed
S020,15,D,0,Competitor_FlippedClassroom,2.5,Mixed
S020,15,None,1,,,
S020,16,A,0,Traditional_Lecture,5.5,CaseStudies
S020,16,B,1,Competitor_HybridOnline,4.5,Exams
S020,16,C,0,Competitor_HybridOnline,6.5,Exams
S020,16,D,0,Competitor_ProjectBased,5.5,CaseStudies
S020,16,None,0,,,
S020,17,A,0,Competitor_ProjectBased,6.5,Exams
S020,17,B,0,Competitor_HybridOnline,2.5,Projects
S020,17,C,0,Competitor_ProjectBased,5.5,Mixed
S020,17,D,1,Competitor_FlippedClassroom,6.5,Mixed
S020,17,None,0,,,
S020,18,A,0,Competitor_ProjectBased,5.5,Projects
S020,18,B,0,Competitor_HybridOnline,8.0,Exams
S020,18,C,0,Competitor_FlippedClassroom,4.5,Mixed
S020,18,D,1,Traditional_Lecture,4.5,CaseStudies
S020,18,None,0,,,
S020,19,A,0,Competitor_FlippedClassroom,6.5,Exams
S020,19,B,0,Traditional_Lecture,6.5,Mixed
S020,19,C,1,Competitor_ProjectBased,2.5,CaseStudies
S020,19,D,0,Competitor_HybridOnline,3.5,Mixed
S020,19,None,0,,,
S020,20,A,0,Traditional_Lecture,8.0,Mixed
S020,20,B,0,Competitor_ProjectBased,5.5,Mixed
S020,20,C,1,Competitor_FlippedClassroom,5.5,CaseStudies
S020,20,D,0,Competitor_ProjectBased,6.5,CaseStudies
S020,20,None,0,,,
S020,21,A,0,Competitor_FlippedClassroom,2.5,Projects
