respondent_id,task_id,alternative_id,chosen,Music Library,Audio Quality,Podcast Access,Social Features,Price Tier
81,3,3,1,100M+ songs,Standard,None,None,$5.99/mo
81,4,1,1,100M+ songs,Lossless,Full Library,Shared Playlists,$11.99/mo
81,4,2,0,50M songs,Standard,Full Library,None,Free w/ Ads
81,4,3,0,100M+ songs,Standard,Full Library,None,$11.99/mo
81,5,1,0,100M+ songs,Standard,Limited,Live Listening,$11.99/mo
81,5,2,0,80M songs,Lossless,Limited,None,$11.99/mo
81,5,3,1,50M songs,High-Fi,Limited,Shared Playlists,Free w/ Ads
81,6,1,0,100M+ songs,High-Fi,Full Library,Shared Playlists,$5.99/mo
81,6,2,0,50M songs,High-Fi,Limited,Live Listening,$11.99/mo
81,6,3,1,100M+ songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
81,7,1,0,80M songs,Standard,Full Library,None,$11.99/mo
81,7,2,0,50M songs,Standard,Full Library,None,Free w/ Ads
81,7,3,1,50M songs,Lossless,Limited,Live Listening,$5.99/mo
81,8,1,0,80M songs,High-Fi,Full Library,None,$5.99/mo
81,8,2,1,80M songs,Standard,Limited,Live Listening,Free w/ Ads
81,8,3,0,80M songs,High-Fi,None,None,$11.99/mo
82,1,1,0,80M songs,Standard,Full Library,None,$11.99/mo
82,1,2,0,100M+ songs,Standard,Limited,Live Listening,Free w/ Ads
82,1,3,1,100M+ songs,Lossless,None,None,Free w/ Ads
82,2,1,1,50M songs,Standard,None,Shared Playlists,$5.99/mo
82,2,2,0,80M songs,Standard,None,Live Listening,$5.99/mo
82,2,3,0,50M songs,Lossless,None,Live Listening,$11.99/mo
82,3,1,0,50M songs,Lossless,Full Library,None,$11.99/mo
82,3,2,1,80M songs,High-Fi,Full Library,Live Listening,$11.99/mo
82,3,3,0,50M songs,High-Fi,None,Live Listening,$11.99/mo
82,4,1,0,50M songs,Lossless,None,Live Listening,$5.99/mo
82,4,2,1,100M+ songs,High-Fi,None,None,Free w/ Ads
82,4,3,0,100M+ songs,High-Fi,Limited,None,Free w/ Ads
82,5,1,1,50M songs,Standard,Full Library,None,$11.99/mo
82,5,2,0,50M songs,Lossless,None,Live Listening,$11.99/mo
82,5,3,0,80M songs,Lossless,Full Library,Live Listening,$5.99/mo
82,6,1,0,50M songs,Lossless,Full Library,None,$11.99/mo
82,6,2,0,80M songs,Standard,Full Library,Live Listening,$11.99/mo
82,6,3,1,100M+ songs,High-Fi,None,Shared Playlists,Free w/ Ads
82,7,1,0,100M+ songs,Standard,Limited,Shared Playlists,$11.99/mo
82,7,2,1,100M+ songs,Standard,Limited,Live Listening,$5.99/mo
82,7,3,0,80M songs,High-Fi,None,Live Listening,Free w/ Ads
82,8,1,0,100M+ songs,Lossless,Limited,Live Listening,Free w/ Ads
82,8,2,1,80M songs,High-Fi,None,None,Free w/ Ads
82,8,3,0,50M songs,Lossless,None,Live Listening,Free w/ Ads
83,1,1,1,80M songs,High-Fi,None,Shared Playlists,$11.99/mo
83,1,2,0,100M+ songs,Standard,None,None,Free w/ Ads
83,1,3,0,50M songs,Standard,Full Library,Shared Playlists,Free w/ Ads
83,2,1,0,80M songs,Lossless,Full Library,None,$11.99/mo
83,2,2,0,80M songs,Lossless,Limited,Live Listening,$11.99/mo
83,2,3,1,100M+ songs,High-Fi,Full Library,Live Listening,$5.99/mo
83,3,1,0,50M songs,High-Fi,Limited,Live Listening,$5.99/mo
83,3,2,1,80M songs,Lossless,Full Library,Shared Playlists,$11.99/mo
83,3,3,0,80M songs,Standard,None,Shared Playlists,$5.99/mo
83,4,1,0,100M+ songs,Standard,None,Shared Playlists,$11.99/mo
83,4,2,0,50M songs,High-Fi,None,Shared Playlists,$11.99/mo
83,4,3,1,50M songs,Lossless,Full Library,Live Listening,$11.99/mo
83,5,1,1,100M+ songs,High-Fi,None,None,$5.99/mo
83,5,2,0,50M songs,Lossless,None,None,$11.99/mo
83,5,3,0,50M songs,Lossless,None,Shared Playlists,$11.99/mo
83,6,1,0,50M songs,High-Fi,None,None,$5.99/mo
83,6,2,0,100M+ songs,Lossless,Full Library,Shared Playlists,Free w/ Ads
83,6,3,1,80M songs,Standard,Full Library,None,Free w/ Ads
83,7,1,0,100M+ songs,High-Fi,Limited,Live Listening,Free w/ Ads
83,7,2,1,100M+ songs,Lossless,Limited,Shared Playlists,Free w/ Ads
83,7,3,0,100M+ songs,Standard,None,Live Listening,$11.99/mo
83,8,1,0,100M+ songs,Lossless,Limited,Live Listening,$11.99/mo
83,8,2,1,80M songs,Lossless,Full Library,Live Listening,$5.99/mo
83,8,3,0,50M songs,Standard,Full Library,None,Free w/ Ads
84,1,1,1,100M+ songs,Lossless,Limited,Live Listening,Free w/ Ads
84,1,2,0,50M songs,Lossless,None,None,$11.99/mo
84,1,3,0,50M songs,Lossless,Limited,Shared Playlists,Free w/ Ads
84,2,1,0,50M songs,Standard,None,Live Listening,$11.99/mo
84,2,2,0,80M songs,Standard,Full Library,Shared Playlists,Free w/ Ads
84,2,3,1,100M+ songs,High-Fi,Full Library,Shared Playlists,$5.99/mo
84,3,1,0,50M songs,High-Fi,Full Library,None,$11.99/mo
84,3,2,1,50M songs,Lossless,None,None,Free w/ Ads
84,3,3,0,50M songs,High-Fi,Limited,Live Listening,Free w/ Ads
84,4,1,0,100M+ songs,High-Fi,Limited,None,$11.99/mo
84,4,2,0,80M songs,Standard,Limited,None,Free w/ Ads
84,4,3,1,50M songs,Lossless,Limited,Shared Playlists,Free w/ Ads
84,5,1,0,100M+ songs,Standard,Limited,None,$5.99/mo
84,5,2,1,100M+ songs,Lossless,Limited,None,Free w/ Ads
84,5,3,0,80M songs,High-Fi,None,Live Listening,$5.99/mo
84,6,1,0,50M songs,Standard,Limited,None,$5.99/mo
84,6,2,1,80M songs,Standard,Limited,Live Listening,$5.99/mo
84,6,3,0,80M songs,High-Fi,Limited,None,$11.99/mo
84,7,1,0,100M+ songs,Standard,None,None,$11.99/mo
84,7,2,1,80M songs,Standard,Full Library,Live Listening,Free w/ Ads
84,7,3,0,80M songs,Lossless,None,Shared Playlists,$11.99/mo
84,8,1,1,100M+ songs,Standard,None,None,Free w/ Ads
84,8,2,0,100M+ songs,Standard,None,Shared Playlists,Free w/ Ads
84,8,3,0,50M songs,Standard,None,None,$11.99/mo
85,1,1,0,100M+ songs,Standard,Limited,None,Free w/ Ads
85,1,2,1,50M songs,Standard,Limited,Shared Playlists,Free w/ Ads
85,1,3,0,100M+ songs,High-Fi,Full Library,Live Listening,$5.99/mo
85,2,1,0,80M songs,Standard,Full Library,None,$5.99/mo
85,2,2,0,50M songs,Lossless,Limited,Shared Playlists,$5.99/mo
85,2,3,1,80M songs,High-Fi,None,Live Listening,Free w/ Ads
85,3,1,0,100M+ songs,Lossless,Full Library,Shared Playlists,$11.99/mo
85,3,2,1,50M songs,High-Fi,Limited,Live Listening,Free w/ Ads
85,3,3,0,80M songs,Standard,None,Shared Playlists,$11.99/mo
85,4,1,1,50M songs,Lossless,Full Library,Shared Playlists,$11.99/mo
85,4,2,0,50M songs,High-Fi,None,Shared Playlists,Free w/ Ads
85,4,3,0,100M+ songs,Lossless,Full Library,Live Listening,$5.99/mo
85,5,1,1,100M+ songs,Standard,Full Library,Shared Playlists,Free w/ Ads
85,5,2,0,80M songs,High-Fi,Full Library,Live Listening,$5.99/mo
85,5,3,0,80M songs,Standard,Limited,Shared Playlists,Free w/ Ads
85,6,1,0,100M+ songs,Standard,None,Shared Playlists,$11.99/mo
85,6,2,1,80M songs,Standard,Full Library,Shared Playlists,$5.99/mo
85,6,3,0,50M songs,Standard,None,None,Free w/ Ads
85,7,1,1,50M songs,Standard,None,Live Listening,$11.99/mo
85,7,2,0,80M songs,High-Fi,Limited,Shared Playlists,$5.99/mo
85,7,3,0,50M songs,High-Fi,None,Live Listening,$5.99/mo
85,8,1,1,50M songs,Lossless,Limited,Live Listening,Free w/ Ads
85,8,2,0,80M songs,Lossless,None,None,$5.99/mo
85,8,3,0,80M songs,Lossless,Limited,Live Listening,$5.99/mo
86,1,1,0,50M songs,Lossless,Limited,Live Listening,Free w/ Ads
86,1,2,0,80M songs,Lossless,Full Library,None,$11.99/mo
86,1,3,1,100M+ songs,High-Fi,Limited,Shared Playlists,$11.99/mo
86,2,1,0,100M+ songs,High-Fi,None,Live Listening,$11.99/mo
86,2,2,0,50M songs,High-Fi,None,None,$5.99/mo
86,2,3,1,100M+ songs,High-Fi,None,Live Listening,Free w/ Ads
86,3,1,1,100M+ songs,High-Fi,Limited,Live Listening,$11.99/mo
86,3,2,0,100M+ songs,Standard,None,Shared Playlists,$5.99/mo
86,3,3,0,80M songs,Standard,Full Library,Shared Playlists,Free w/ Ads
86,4,1,1,50M songs,High-Fi,Limited,None,Free w/ Ads
86,4,2,0,50M songs,Lossless,None,Live Listening,$5.99/mo
86,4,3,0,50M songs,Lossless,Full Library,Shared Playlists,$11.99/mo
86,5,1,0,80M songs,Standard,Limited,Live Listening,Free w/ Ads
86,5,2,0,100M+ songs,Standard,Full Library,None,Free w/ Ads
86,5,3,1,100M+ songs,Lossless,Full Library,Live Listening,Free w/ Ads
86,6,1,0,80M songs,High-Fi,Limited,Live Listening,$5.99/mo
86,6,2,1,100M+ songs,High-Fi,Limited,Shared Playlists,Free w/ Ads
86,6,3,0,80M songs,High-Fi,None,Live Listening,$5.99/mo
86,7,1,1,100M+ songs,High-Fi,Full Library,None,$11.99/mo
86,7,2,0,100M+ songs,Standard,None,None,$5.99/mo
86,7,3,0,100M+ songs,High-Fi,None,Shared Playlists,$11.99/mo
86,8,1,0,100M+ songs,High-Fi,None,None,$11.99/mo
86,8,2,0,100M+ songs,High-Fi,None,Shared Playlists,Free w/ Ads
86,8,3,1,80M songs,Standard,Limited,Live Listening,$5.99/mo
87,1,1,0,50M songs,Lossless,None,Live Listening,$5.99/mo
87,1,2,0,100M+ songs,High-Fi,Full Library,None,$5.99/mo
87,1,3,1,100M+ songs,High-Fi,Full Library,None,$5.99/mo
87,2,1,0,80M songs,High-Fi,Full Library,Shared Playlists,$5.99/mo
87,2,2,0,80M songs,Lossless,Full Library,None,Free w/ Ads
87,2,3,1,80M songs,High-Fi,Limited,Live Listening,Free w/ Ads
87,3,1,0,80M songs,Lossless,None,None,$5.99/mo
87,3,2,0,80M songs,Standard,None,Shared Playlists,$5.99/mo
87,3,3,1,50M songs,High-Fi,Limited,Live Listening,Free w/ Ads
87,4,1,0,100M+ songs,Lossless,None,Shared Playlists,Free w/ Ads
87,4,2,1,80M songs,High-Fi,Full Library,Shared Playlists,$5.99/mo
87,4,3,0,50M songs,Lossless,None,Shared Playlists,$5.99/mo
87,5,1,1,100M+ songs,Standard,None,Shared Playlists,Free w/ Ads
87,5,2,0,80M songs,Standard,Limited,Live Listening,$5.99/mo
87,5,3,0,80M songs,Lossless,Full Library,Live Listening,$5.99/mo
87,6,1,1,100M+ songs,Standard,Full Library,Live Listening,Free w/ Ads
87,6,2,0,80M songs,High-Fi,None,None,$5.99/mo
87,6,3,0,50M songs,Standard,Full Library,Live Listening,$5.99/mo
87,7,1,0,50M songs,Lossless,Limited,None,Free w/ Ads
87,7,2,1,50M songs,High-Fi,Limited,Live Listening,$5.99/mo
87,7,3,0,80M songs,Lossless,Limited,Live Listening,$5.99/mo
87,8,1,0,80M songs,Standard,None,Shared Playlists,Free w/ Ads
87,8,2,1,80M songs,Standard,Full Library,Live Listening,$5.99/mo
87,8,3,0,50M songs,Lossless,Limited,Shared Playlists,$5.99/mo
88,1,1,1,100M+ songs,High-Fi,Limited,Shared Playlists,Free w/ Ads
88,1,2,0,50M songs,Standard,Limited,None,Free w/ Ads
88,1,3,0,100M+ songs,High-Fi,Full Library,None,Free w/ Ads
88,2,1,0,100M+ songs,High-Fi,None,None,$5.99/mo
88,2,2,0,50M songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
88,2,3,1,80M songs,High-Fi,Limited,Shared Playlists,$5.99/mo
88,3,1,1,100M+ songs,High-Fi,None,Shared Playlists,$5.99/mo
88,3,2,0,50M songs,High-Fi,None,Shared Playlists,$11.99/mo
88,3,3,0,100M+ songs,High-Fi,None,None,Free w/ Ads
88,4,1,0,50M songs,Lossless,None,None,$11.99/mo
88,4,2,1,80M songs,High-Fi,None,Live Listening,Free w/ Ads
88,4,3,0,80M songs,High-Fi,Limited,Shared Playlists,$5.99/mo
88,5,1,0,80M songs,Lossless,Limited,Shared Playlists,$11.99/mo
88,5,2,1,80M songs,Lossless,Full Library,Live Listening,$5.99/mo
88,5,3,0,100M+ songs,Standard,None,None,$5.99/mo
88,6,1,1,50M songs,Standard,Limited,None,Free w/ Ads
88,6,2,0,100M+ songs,High-Fi,Full Library,Live Listening,$11.99/mo
88,6,3,0,80M songs,Lossless,Full Library,Shared Playlists,$5.99/mo
88,7,1,1,100M+ songs,Lossless,Full Library,None,Free w/ Ads
88,7,2,0,100M+ songs,Standard,None,Live Listening,$5.99/mo
88,7,3,0,80M songs,High-Fi,None,Live Listening,$11.99/mo
88,8,1,1,80M songs,Lossless,Full Library,Live Listening,$5.99/mo
88,8,2,0,80M songs,High-Fi,Limited,Live Listening,Free w/ Ads
88,8,3,0,50M songs,Standard,None,None,$11.99/mo
89,1,1,0,50M songs,Lossless,None,Shared Playlists,$5.99/mo
89,1,2,0,100M+ songs,High-Fi,Limited,Shared Playlists,$5.99/mo
89,1,3,1,100M+ songs,Standard,Limited,Shared Playlists,$11.99/mo
89,2,1,0,50M songs,High-Fi,Limited,None,Free w/ Ads
89,2,2,1,100M+ songs,Standard,Full Library,Live Listening,$5.99/mo
89,2,3,0,50M songs,Lossless,None,Shared Playlists,$5.99/mo
89,3,1,0,80M songs,Lossless,Full Library,None,$5.99/mo
89,3,2,1,80M songs,High-Fi,Limited,None,$5.99/mo
89,3,3,0,50M songs,Standard,None,None,$5.99/mo
89,4,1,0,80M songs,High-Fi,Limited,None,Free w/ Ads
89,4,2,0,50M songs,Standard,None,None,$5.99/mo
89,4,3,1,50M songs,Lossless,Limited,Shared Playlists,Free w/ Ads
89,5,1,0,80M songs,Standard,Limited,Live Listening,$11.99/mo
89,5,2,0,50M songs,Standard,None,Live Listening,Free w/ Ads
89,5,3,1,100M+ songs,Lossless,Limited,Live Listening,$5.99/mo
89,6,1,0,50M songs,High-Fi,Limited,Shared Playlists,Free w/ Ads
89,6,2,1,50M songs,High-Fi,Limited,Live Listening,$11.99/mo
89,6,3,0,100M+ songs,Lossless,Limited,None,$5.99/mo
89,7,1,0,80M songs,Lossless,Limited,Shared Playlists,$11.99/mo
89,7,2,0,80M songs,Lossless,Limited,Shared Playlists,$11.99/mo
89,7,3,1,80M songs,Standard,Full Library,Shared Playlists,$5.99/mo
89,8,1,0,100M+ songs,Lossless,Limited,Shared Playlists,$11.99/mo
89,8,2,1,100M+ songs,High-Fi,Full Library,Live Listening,$11.99/mo
89,8,3,0,80M songs,Standard,Limited,Shared Playlists,$11.99/mo
90,1,1,0,50M songs,Standard,None,Shared Playlists,$11.99/mo
90,1,2,0,50M songs,Standard,Limited,None,$11.99/mo
90,1,3,1,100M+ songs,Lossless,Full Library,Live Listening,Free w/ Ads
90,2,1,1,50M songs,Lossless,Full Library,Shared Playlists,$5.99/mo
90,2,2,0,80M songs,Lossless,Limited,None,Free w/ Ads
90,2,3,0,50M songs,High-Fi,None,Shared Playlists,$5.99/mo
90,3,1,0,80M songs,Lossless,None,None,$5.99/mo
90,3,2,0,80M songs,Standard,None,Shared Playlists,Free w/ Ads
90,3,3,1,100M+ songs,Standard,Limited,None,Free w/ Ads
90,4,1,0,100M+ songs,Lossless,None,None,$5.99/mo
90,4,2,1,100M+ songs,Lossless,Limited,None,$11.99/mo
90,4,3,0,80M songs,Standard,Limited,Live Listening,$5.99/mo
90,5,1,0,80M songs,High-Fi,None,Shared Playlists,$11.99/mo
90,5,2,0,100M+ songs,Standard,Limited,Live Listening,Free w/ Ads
90,5,3,1,80M songs,Lossless,Limited,Shared Playlists,Free w/ Ads
90,6,1,0,100M+ songs,Standard,Limited,None,Free w/ Ads
90,6,2,0,100M+ songs,Standard,None,None,$11.99/mo
90,6,3,1,80M songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
90,7,1,0,80M songs,Standard,Full Library,Live Listening,$11.99/mo
90,7,2,1,100M+ songs,High-Fi,Full Library,Live Listening,$11.99/mo
90,7,3,0,50M songs,Standard,None,Live Listening,$5.99/mo
90,8,1,0,50M songs,Lossless,None,None,$5.99/mo
90,8,2,0,50M songs,Lossless,None,Live Listening,Free w/ Ads
90,8,3,1,100M+ songs,Lossless,Limited,Live Listening,$5.99/mo
91,1,1,0,100M+ songs,Lossless,None,None,$5.99/mo
91,1,2,0,80M songs,Standard,None,None,$11.99/mo
91,1,3,1,100M+ songs,Lossless,Full Library,None,$11.99/mo
91,2,1,0,50M songs,Standard,Limited,Live Listening,Free w/ Ads
91,2,2,0,100M+ songs,High-Fi,None,Live Listening,Free w/ Ads
91,2,3,1,80M songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
91,3,1,1,80M songs,Lossless,Full Library,None,$5.99/mo
91,3,2,0,50M songs,Standard,Limited,Shared Playlists,$11.99/mo
91,3,3,0,100M+ songs,Lossless,None,None,Free w/ Ads
91,4,1,1,80M songs,Lossless,Limited,None,$11.99/mo
91,4,2,0,100M+ songs,Lossless,Full Library,None,$11.99/mo
91,4,3,0,50M songs,High-Fi,Full Library,Shared Playlists,$5.99/mo
91,5,1,0,80M songs,High-Fi,Limited,None,Free w/ Ads
91,5,2,1,100M+ songs,Lossless,Limited,None,Free w/ Ads
91,5,3,0,50M songs,Lossless,Full Library,Shared Playlists,Free w/ Ads
91,6,1,1,80M songs,Lossless,Full Library,None,Free w/ Ads
91,6,2,0,100M+ songs,Standard,Full Library,Shared Playlists,$11.99/mo
91,6,3,0,50M songs,Standard,Limited,Shared Playlists,$11.99/mo
91,7,1,0,80M songs,High-Fi,None,Live Listening,$11.99/mo
91,7,2,0,100M+ songs,Standard,Limited,Live Listening,$11.99/mo
91,7,3,1,100M+ songs,Standard,None,None,Free w/ Ads
91,8,1,0,50M songs,Standard,Limited,Live Listening,$11.99/mo
91,8,2,1,100M+ songs,High-Fi,Full Library,None,$11.99/mo
91,8,3,0,50M songs,Lossless,Full Library,Shared Playlists,$11.99/mo
92,1,1,1,80M songs,Lossless,None,Live Listening,Free w/ Ads
92,1,2,0,50M songs,Lossless,Limited,Live Listening,$11.99/mo
92,1,3,0,50M songs,Standard,Limited,None,Free w/ Ads
92,2,1,1,80M songs,Standard,Full Library,Live Listening,$5.99/mo
92,2,2,0,100M+ songs,High-Fi,Full Library,Live Listening,$11.99/mo
92,2,3,0,100M+ songs,High-Fi,None,None,$5.99/mo
92,3,1,1,100M+ songs,High-Fi,Limited,Live Listening,$11.99/mo
92,3,2,0,80M songs,High-Fi,Full Library,None,Free w/ Ads
92,3,3,0,50M songs,Lossless,Full Library,Shared Playlists,$5.99/mo
92,4,1,1,50M songs,High-Fi,Full Library,Shared Playlists,$5.99/mo
92,4,2,0,100M+ songs,High-Fi,None,Shared Playlists,$5.99/mo
92,4,3,0,50M songs,High-Fi,Limited,Shared Playlists,$11.99/mo
92,5,1,0,100M+ songs,Standard,Limited,Live Listening,$5.99/mo
92,5,2,0,50M songs,Standard,Limited,Live Listening,Free w/ Ads
92,5,3,1,100M+ songs,Lossless,Full Library,None,$11.99/mo
92,6,1,1,100M+ songs,Standard,None,None,$5.99/mo
92,6,2,0,100M+ songs,Standard,Full Library,Live Listening,$5.99/mo
92,6,3,0,50M songs,High-Fi,Limited,Live Listening,$11.99/mo
92,7,1,0,100M+ songs,Lossless,None,None,$11.99/mo
92,7,2,1,80M songs,High-Fi,Full Library,None,$5.99/mo
92,7,3,0,100M+ songs,Standard,None,Live Listening,$11.99/mo
92,8,1,0,100M+ songs,Standard,None,None,$5.99/mo
92,8,2,1,100M+ songs,Lossless,Limited,Shared Playlists,$5.99/mo
92,8,3,0,100M+ songs,Lossless,None,Live Listening,$11.99/mo
93,1,1,1,100M+ songs,High-Fi,Limited,Shared Playlists,$11.99/mo
93,1,2,0,80M songs,Lossless,None,Live Listening,$5.99/mo
93,1,3,0,100M+ songs,Standard,Limited,Shared Playlists,$5.99/mo
93,2,1,0,100M+ songs,High-Fi,Limited,Shared Playlists,Free w/ Ads
93,2,2,1,100M+ songs,Standard,Full Library,None,$5.99/mo
93,2,3,0,100M+ songs,Lossless,None,Live Listening,Free w/ Ads
93,3,1,0,50M songs,Standard,Limited,None,$11.99/mo
93,3,2,0,50M songs,Standard,Limited,None,$5.99/mo
93,3,3,1,80M songs,High-Fi,Full Library,None,$11.99/mo
93,4,1,0,50M songs,Standard,Full Library,Shared Playlists,$11.99/mo
93,4,2,0,50M songs,Lossless,None,Shared Playlists,Free w/ Ads
93,4,3,1,100M+ songs,Lossless,None,Live Listening,Free w/ Ads
93,5,1,1,80M songs,High-Fi,Full Library,Shared Playlists,$5.99/mo
93,5,2,0,80M songs,Standard,None,None,Free w/ Ads
93,5,3,0,100M+ songs,Lossless,Limited,Shared Playlists,Free w/ Ads
93,6,1,1,100M+ songs,High-Fi,Limited,Live Listening,Free w/ Ads
93,6,2,0,50M songs,Lossless,Full Library,None,$5.99/mo
93,6,3,0,50M songs,Standard,Limited,Shared Playlists,$11.99/mo
93,7,1,0,100M+ songs,Standard,Limited,Shared Playlists,$11.99/mo
93,7,2,1,80M songs,Lossless,Full Library,Live Listening,$11.99/mo
93,7,3,0,100M+ songs,Standard,Limited,Live Listening,Free w/ Ads
93,8,1,0,100M+ songs,Standard,None,Shared Playlists,$5.99/mo
93,8,2,1,100M+ songs,Standard,Full Library,None,$5.99/mo
93,8,3,0,100M+ songs,Standard,Limited,Live Listening,$5.99/mo
94,1,1,1,50M songs,Lossless,Limited,None,$5.99/mo
94,1,2,0,50M songs,High-Fi,Limited,None,$5.99/mo
94,1,3,0,50M songs,Standard,Limited,None,$11.99/mo
94,2,1,1,80M songs,Lossless,Limited,Live Listening,$5.99/mo
94,2,2,0,50M songs,Lossless,Full Library,None,Free w/ Ads
94,2,3,0,80M songs,Lossless,Limited,Shared Playlists,Free w/ Ads
94,3,1,1,50M songs,Lossless,Full Library,Shared Playlists,$11.99/mo
94,3,2,0,100M+ songs,Standard,Limited,None,$5.99/mo
94,3,3,0,50M songs,Standard,Full Library,None,$5.99/mo
94,4,1,0,80M songs,High-Fi,None,Shared Playlists,$11.99/mo
94,4,2,1,80M songs,Lossless,None,None,$11.99/mo
94,4,3,0,50M songs,Standard,None,Live Listening,$11.99/mo
94,5,1,0,100M+ songs,Standard,Full Library,Shared Playlists,$5.99/mo
94,5,2,1,50M songs,Lossless,None,Live Listening,$11.99/mo
94,5,3,0,80M songs,Standard,Limited,Live Listening,$11.99/mo
94,6,1,0,100M+ songs,High-Fi,None,Live Listening,Free w/ Ads
94,6,2,1,100M+ songs,Lossless,Full Library,None,$11.99/mo
94,6,3,0,50M songs,High-Fi,None,None,Free w/ Ads
94,7,1,0,50M songs,Standard,Full Library,Shared Playlists,Free w/ Ads
94,7,2,1,100M+ songs,Standard,None,Shared Playlists,$5.99/mo
94,7,3,0,50M songs,High-Fi,Full Library,Live Listening,Free w/ Ads
94,8,1,0,100M+ songs,Standard,None,Live Listening,$5.99/mo
94,8,2,0,100M+ songs,Lossless,Limited,Shared Playlists,Free w/ Ads
94,8,3,1,100M+ songs,Lossless,None,Live Listening,Free w/ Ads
95,1,1,1,50M songs,Lossless,Limited,None,Free w/ Ads
95,1,2,0,50M songs,Lossless,Limited,Live Listening,$5.99/mo
95,1,3,0,50M songs,Standard,Full Library,Shared Playlists,$11.99/mo
95,2,1,1,50M songs,Lossless,None,Shared Playlists,$11.99/mo
95,2,2,0,100M+ songs,Standard,Limited,None,Free w/ Ads
95,2,3,0,80M songs,Standard,Limited,Live Listening,$5.99/mo
95,3,1,1,100M+ songs,Lossless,Full Library,None,$5.99/mo
95,3,2,0,80M songs,Standard,None,None,$11.99/mo
95,3,3,0,80M songs,Lossless,Limited,Live Listening,Free w/ Ads
95,4,1,0,50M songs,Standard,Limited,Shared Playlists,$11.99/mo
95,4,2,0,80M songs,Lossless,None,None,$5.99/mo
95,4,3,1,80M songs,Standard,None,None,$11.99/mo
95,5,1,1,100M+ songs,Lossless,None,Live Listening,$5.99/mo
95,5,2,0,100M+ songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
95,5,3,0,50M songs,Standard,None,Live Listening,$5.99/mo
95,6,1,0,80M songs,Standard,None,Live Listening,$5.99/mo
95,6,2,0,80M songs,Lossless,Limited,Shared Playlists,$11.99/mo
95,6,3,1,100M+ songs,Lossless,None,Live Listening,$5.99/mo
95,7,1,1,80M songs,Standard,Limited,None,Free w/ Ads
95,7,2,0,50M songs,Standard,Limited,Live Listening,$11.99/mo
95,7,3,0,50M songs,Standard,Limited,Shared Playlists,$11.99/mo
95,8,1,0,100M+ songs,Standard,Full Library,Shared Playlists,$5.99/mo
95,8,2,0,50M songs,Standard,Full Library,Live Listening,$5.99/mo
95,8,3,1,100M+ songs,High-Fi,Limited,Live Listening,$11.99/mo
96,1,1,0,100M+ songs,Lossless,None,None,$5.99/mo
96,1,2,0,100M+ songs,Standard,Full Library,Live Listening,$11.99/mo
96,1,3,1,100M+ songs,Lossless,None,None,$5.99/mo
96,2,1,0,80M songs,High-Fi,Limited,None,$5.99/mo
96,2,2,0,80M songs,High-Fi,Full Library,Shared Playlists,$5.99/mo
96,2,3,1,50M songs,High-Fi,Limited,Live Listening,$11.99/mo
96,3,1,0,80M songs,Standard,Full Library,Shared Playlists,$11.99/mo
96,3,2,0,100M+ songs,Standard,None,Live Listening,$11.99/mo
96,3,3,1,50M songs,Lossless,Full Library,None,$5.99/mo
96,4,1,0,50M songs,High-Fi,Limited,Shared Playlists,$5.99/mo
96,4,2,1,100M+ songs,Standard,Limited,None,$11.99/mo
96,4,3,0,50M songs,Standard,None,Shared Playlists,Free w/ Ads
96,5,1,0,50M songs,Standard,None,Live Listening,$11.99/mo
96,5,2,0,80M songs,Standard,None,None,Free w/ Ads
96,5,3,1,50M songs,Standard,Limited,None,Free w/ Ads
96,6,1,0,100M+ songs,High-Fi,None,Live Listening,$11.99/mo
96,6,2,1,100M+ songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
96,6,3,0,80M songs,Lossless,Full Library,Shared Playlists,$11.99/mo
96,7,1,0,80M songs,High-Fi,None,None,$5.99/mo
96,7,2,0,50M songs,Standard,None,Shared Playlists,$5.99/mo
96,7,3,1,100M+ songs,High-Fi,Limited,Shared Playlists,Free w/ Ads
96,8,1,1,50M songs,High-Fi,Full Library,None,Free w/ Ads
96,8,2,0,80M songs,Standard,Full Library,Shared Playlists,$5.99/mo
96,8,3,0,100M+ songs,Lossless,Limited,Shared Playlists,Free w/ Ads
97,1,1,0,50M songs,High-Fi,None,None,$5.99/mo
97,1,2,0,50M songs,High-Fi,Limited,Live Listening,$5.99/mo
97,1,3,1,100M+ songs,Lossless,None,Shared Playlists,$11.99/mo
97,2,1,0,100M+ songs,Lossless,Limited,Shared Playlists,$11.99/mo
97,2,2,1,80M songs,Lossless,Full Library,None,$5.99/mo
97,2,3,0,100M+ songs,Standard,Full Library,None,$5.99/mo
97,3,1,0,50M songs,Standard,Limited,None,$11.99/mo
97,3,2,0,80M songs,Standard,Limited,Live Listening,Free w/ Ads
97,3,3,1,50M songs,Lossless,None,Live Listening,Free w/ Ads
97,4,1,0,50M songs,High-Fi,Full Library,Live Listening,Free w/ Ads
97,4,2,1,50M songs,Standard,Full Library,Shared Playlists,$11.99/mo
97,4,3,0,80M songs,Standard,Limited,Live Listening,$11.99/mo
